index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
439943,2011-06-23,PabY3PDC_Ndrx3pTtqJlOw,the-modern-new-york-3,5.0,"I was really impressed with my meal at The Modern.   The flavors and the presentation were superb.  It had a only hints of Il Buli style without being overwrought. The food was always unique, the foie gras terrine served with maple syrup was outrageous as was the veal tenderloin which was unbelievably tender with earthy accoutrements. The stinging nettle pannacotta-ish amuse bouche was a real delight and the series of canapes pre amuse bouche were pure joy.  To top it all off,  after dessert there was a chocolate cart presented where you were able to pick from a myriad of chocolate desserts.  Outrageous!  The only misses where the vialone risotto, which was overly salted and the texture was too al dente.  Also the dessert with rhubarb and strawberry was just ok.   The chocolate cart made up for it in spades.  Overall one of my favorite dining experiences in NYC.",149,0,0,,
3004267,2018-04-14,tpwItdxmQp1Iv5r5Q-h-3w,lennys-clam-bar-howard-beach,3.0,"4 of us had lunch together. It&#39;s a nice relaxed informal place. The pink lemonade was refreshing and I specified one cube of ice and that&#39;s what I got. The waitress was friendly in a genuine way rather than trying to pretend to be sophisticated. Baked clams for starter were good, calamari wasn&#39;t it was chewy and needed to be breaded more. Had the Captains platter and the best element was the fillet that was seasoned very well. The other items such as the shrimp were ok but I&#39;ve tasted better. So overall a solid 3 stars, I&#39;d be happy to come here again but lots of other places to try.",111,0,0,,
2000249,2015-11-28,7yiBuMRfTFPIPOYN-f_M7Q,grazie-new-york-3,5.0,"Food and ambiance were both very good.  I had the Cioppino and the two people I was with had the Trenette (braised short rib ragu) and the chicken parm. Everyone was happy with their meal and the Trenette was especially good.  The entrees were reasonably-sized and pretty reasonably priced, and the service was prompt and attentive. There is nothing hipster/farm to table/locavore about this restaurant; you could walk in out of time machine from 1975 and not be thrown off. Décor has not been updated in a while.  There were lots of children, so while we were not packed in like sardines at some restaurants, there was a constant din emanating from the kids.  In a way, the restaurant did not feel very Manhattan; no other way to say it but it had a slight suburban vibe.  Overall though, a fine place to eat on the UES near the museums.",150,0,0,,
2618426,2017-04-21,UXBwEHKOiWVaw4Tt1aGT3Q,maple-new-york-2,3.0,"Overhyped and overpriced. Only giving it three stars because the customer service is super kind, helpful, and apologetic for mistakes.",20,1,0,,
1851216,2015-08-17,d8NoiP1IeYYXBp3gg4i34g,the-cannery-new-york,1.0,"Was excited to come back here after reopening as The Cannery after Stecchino had deteriorated after being a favorite brunch spot.  Wife and I came here with the groupon for the brunch special, which included beer as well as the usual mimosas, bloody marys, belinis.  I was excited for this since the usual brunch drinks can get old. We were told that the groupon didn't include beer after I placed my first order.  We told the waiter that we were sure that it did.  He came back after we looked up the specifics and showed him where it said that it included beer, and he and his manager still wouldn't honor it.  Very poor service, which is very surprising since they are a new restaurant trying to make it in a neighborhood full of much better choices.",137,0,0,,
423103,2011-05-24,Xv2Kadd4OwLwOXka2riphQ,applebees-bayside,1.0,"The service was pretty good, but the steak was gross! I'm never going back there!",15,0,0,,
1049438,2013-10-21,gREdn-aSnfrKapkgC-J3dw,stop-inn-woodside,3.0,"This is the place for your 4AM fix of something to fill you up and lessen the hangover the next morning. Standard diner fare with some Irish dishes added in. Staff is used to dealing with hungry drunks spilling out of the local bars, so they get an ""atta-boy"" for that. My favorites are the stop-inn Omelet (i.e. the Omelet of Doom) and the Irish Breakfast.",66,0,0,,
2496302,2017-01-03,cSaa2Ibu4YBnabRCM-UF-Q,jules-bistro-new-york,1.0,"We had a awful experience at this place. My group and I always go out for bottomless brunch and we chose this place cuz they have 2-hour apple hard cider plus mimosas! When we sat down, they told us they didn&#39;t have cider, we got upset but stick with mimosas! Since we do this every Sunday we put the timer on, after 1h15min the waitress told us that would be our last round, we of course got pissed and argued about! After the manager told they didn&#39;t have any more champagne! Also took very long to us get food and we had problems in some orders, anyway! We complained about and the manager gave us a discount after a really hard conversation! Anyway, I wouldn&#39;t recommend!",126,0,0,,
3007784,2018-04-17,f9NZwiR1_R9uLv_tyodjag,new-york-burger-co-new-york-123,5.0,"Fantastic burger and fries, great service, super juicy burger made to desired temp. I really enjoyed the entire experience.",19,0,0,,
1649457,2015-04-04,oZIg7-nfrxPBsDWme0gShA,ortobello-restaurant-brooklyn,4.0,I came here because my friend was raving about this place and said this is the closest I'll get to authentic Italian food. I stopped by one Friday night with some friends and I'll definitely be coming back here again! It felt very homey inside and everyone was very friendly. The food took a little longer than I expected but I didn't mind because it was delicious. Can't wait to come back here again! :),75,0,0,friend recommendation,
2179630,2016-03-20,fqSa6xgrhjOTgDqHHdHRVg,china-grill-new-york,5.0,"This is the go to restaurant typically before or after a Broadway show.  Ambiance, service and food never fail. Always an explosion of amazing tastes and best Asian fusion restaurant I've tried.  We started with a drink at the bar.  Vinnie, our bartender who has previously been our waiter on our occasions was wonderful, friendly and accommodating.  He's always a pleasure.  Tonight, we shared the confusious chicken salad ( huge portion for two people), the habanero scallops starter which came with 4 huge delicious scallops and the entree of duck two ways which was amazing.  Never a disappointment here.",99,0,0,,
941545,2013-06-23,ZjPh6VnxV1Twb4bmd6wXdw,park-and-orchard-east-rutherford,3.0,"I feel like Park and Orchard is having an identity crisis. The table settings and menu prices seem to say ""fine dining"" while the portion sizes and plating of the dishes themselves scream university meal hall. It made me feel deeply uncomfortable. When we checked the Yelp details, under ""attire"" it said ""Casual,"" so we strolled into the restaurant in shorts/tank/t-shirt and flip-flops. After walking inside, however, I felt like *maybe* we should have been dressed a little nicer - not much, but a little. We walked in, regardless, past the somewhat-fancy looking bar to the hostess, and were seated quickly (time check was around 5:15 p.m. on a Saturday). Anytime I sit at a restaurant with full plate settings and cloth napkins and tablecloths I always feel like I should have upped my attire. But then the waitress came. She was wearing a t-shirt, too, so I didn't feel so bad after all. But then I looked at the wine list. Extensive. And the menu prices? Entrees are upwards of $17. Maybe I should have worn a dress? But then we ordered. The food came out in the same kind of dishware and with the same attention to plating as my alma mater's mess hall. And now that they really had my attention, the cutlery on the table didn't even match! Then, our entrees came out. Now, this is definitely not a complaint, especially considering the prices, but the serving sizes were monstrous. My husband and I both looked at one another. I'm pretty sure if we had finished our plates, we both would have needed a gurney to get out of the restaurant. I ordered the veggie meatloaf, which likely weighed in around six pounds. It was delicious and was served with a nice tomato sauce, however it also was served with about two cups of rice. I would definitely recommend having the option to include a side of steamed vegetables or something, even though it came with a salad as a starter (albeit *romaine* lettuce based - snorefest!). I made it about half-way through the loaf before waving my white flag and boxing it up. I barely touched the rice. It didn't even seem to be seasoned. My husband got the wheat-less, dairy-less veggie lasagna, which was also delicious, but I'll leave those details for his review. Needless to say, this place seems to be caught in some sort of restaurant limbo, somewhere between being a cafeteria and fine dining. While the portion sizes were big and the main meals tasted great, I probably won't find myself sauntering back here for a while.",436,1,0,,
2804896,2017-10-04,Oonee0IiS__nHzPtHWPsZw,turntable-chicken-jazz-new-york-2,5.0,"Amazing wings, delicious soju, and cool ambiance in the new location. Great place for groups.",15,0,0,,
